"Name","Kind","File","Line","RefCount","Risk"
"print_result","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py","35","6","Medium Risk"
"test_image","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py","42","12","Medium Risk"
"image_files_in_folder","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py","67","11","Medium Risk"
"process_images_in_process_pool","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py","71","4","Medium Risk"
"main","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py","101","80","Medium Risk"
"__main__","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py","118","0","Critical"
"Test_face_recognition","py-class","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","22","1","Medium Risk"
"test_load_image_file","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","24","1","Medium Risk"
"test_load_image_file_32bit","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","28","1","Medium Risk"
"test_raw_face_locations","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","32","1","Medium Risk"
"test_cnn_raw_face_locations","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","40","1","Medium Risk"
"test_raw_face_locations_32bit_image","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","48","1","Medium Risk"
"test_cnn_raw_face_locations_32bit_image","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","56","1","Medium Risk"
"test_face_locations","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","64","1","Medium Risk"
"test_cnn_face_locations","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","71","1","Medium Risk"
"test_partial_face_locations","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","81","1","Medium Risk"
"test_raw_face_locations_batched","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","94","1","Medium Risk"
"test_batched_face_locations","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","104","1","Medium Risk"
"test_raw_face_landmarks","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","114","1","Medium Risk"
"test_face_landmarks","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","123","3","Medium Risk"
"test_face_landmarks_small_model","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","139","1","Medium Risk"
"test_face_encodings","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","148","1","Medium Risk"
"test_face_encodings_large_model","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","155","1","Medium Risk"
"test_face_distance","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","162","1","Medium Risk"
"test_face_distance_empty_lists","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","188","1","Medium Risk"
"test_compare_faces","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","206","1","Medium Risk"
"test_compare_faces_empty_lists","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","230","1","Medium Risk"
"test_command_line_interface_options","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","248","1","Medium Risk"
"test_command_line_interface","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","255","1","Medium Risk"
"test_command_line_interface_big_image","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","266","1","Medium Risk"
"test_command_line_interface_tolerance","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","277","1","Medium Risk"
"test_command_line_interface_show_distance","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","288","1","Medium Risk"
"test_fd_command_line_interface_options","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","299","1","Medium Risk"
"test_fd_command_line_interface","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","306","1","Medium Risk"
"test_fd_command_line_interface_folder","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","316","1","Medium Risk"
"test_fd_command_line_interface_hog_model","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","328","1","Medium Risk"
"test_fd_command_line_interface_cnn_model","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py","337","1","Medium Risk"
"running","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","12","5","Critical"
"scan_enabled","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","13","0","Critical"
"locked","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","14","0","Critical"
"qr","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","15","0","Critical"
"rtsp","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","16","0","Critical"
"connected","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","17","0","Critical"
"enhance","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","38","2","Medium Risk"
"camera_worker","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","44","2","Medium Risk"
"decode_qr","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","92","2","Medium Risk"
"scan_worker","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","118","2","Medium Risk"
"api_start","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","152","1","Medium Risk"
"success","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","162","16","Critical"
"api_scan","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","166","1","Medium Risk"
"success","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","172","16","Critical"
"api_reset","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","176","1","Medium Risk"
"success","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","183","16","Critical"
"api_stop","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","187","1","Medium Risk"
"success","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","193","16","Critical"
"api_result","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","197","1","Medium Risk"
"main","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","201","80","Medium Risk"
"__main__","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py","269","0","Critical"
"Track","py-class","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","22","6","Safe"
"SimpleTracker","py-class","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","35","2","Medium Risk"
"__init__","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","36","17","Medium Risk"
"_center","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","43","3","Medium Risk"
"update","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","47","46","Medium Risk"
"stable_tracks","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","102","2","Medium Risk"
"FrameGrabber","py-class","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","111","2","Safe"
"__init__","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","112","17","Medium Risk"
"start","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","126","137","Medium Risk"
"stop","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","131","49","Medium Risk"
"read_latest","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","140","3","Medium Risk"
"_loop","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","146","2","Medium Risk"
"FireSmokeApp","py-class","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","172","2","Medium Risk"
"__init__","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","173","17","Medium Risk"
"_build_ui","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","209","4","Medium Risk"
"_toggle_source","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","273","4","Medium Risk"
"_pick_video","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","279","2","Medium Risk"
"download_model","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","284","3","Medium Risk"
"_parse_rois","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","294","3","Medium Risk"
"_inside_any_roi","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","308","3","Medium Risk"
"start","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","319","137","Medium Risk"
"stop","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","355","49","Medium Risk"
"_resolve_source","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","359","4","Medium Risk"
"video","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","360","0","Critical"
"_run_detection","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","375","2","Medium Risk"
"_open_capture","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","535","2","Medium Risk"
"udp","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","538","0","Critical"
"_start_save_thread","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","550","2","Medium Risk"
"_stop_save_thread","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","556","3","Medium Risk"
"_enqueue_raw_frame","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","562","2","Medium Risk"
"_save_worker","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","572","2","Medium Risk"
"_notify_ui_error","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","585","2","Medium Risk"
"_reset_controls","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","588","3","Medium Risk"
"_reset","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","591","2","Medium Risk"
"main","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","598","80","Medium Risk"
"__main__","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py","609","0","Critical"
"collect_images","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py","9","2","Medium Risk"
"ensure_dirs","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py","13","2","Medium Risk"
"split_items","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py","19","2","Medium Risk"
"train","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py","24","19","Critical"
"valid","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py","25","0","Critical"
"test","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py","26","0","Critical"
"append_negative_samples","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py","30","3","Medium Risk"
"count_split","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py","49","3","Medium Risk"
"main","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py","55","80","Medium Risk"
"__main__","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py","84","0","Critical"
"parse_args","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\train_yolov8s_fire_smoke.py","8","4","Medium Risk"
"resolve_device","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\train_yolov8s_fire_smoke.py","24","2","Medium Risk"
"auto","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\train_yolov8s_fire_smoke.py","25","0","Critical"
"main","py-func","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\train_yolov8s_fire_smoke.py","30","80","Medium Risk"
"__main__","json-key","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\train_yolov8s_fire_smoke.py","71","0","Critical"
"Logging","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","2","0","Critical"
"LogLevel","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","3","0","Critical"
"Default","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","4","0","Critical"
"ConnectionStrings","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","8","0","Critical"
"DefaultConnection","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","9","0","Critical"
"SeedAdmin","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","11","0","Critical"
"Username","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","12","34","Critical"
"Password","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","13","13","Critical"
"FullName","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","14","110","Critical"
"ResetPasswordOnStartup","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","15","0","Critical"
"AiServices","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","17","0","Critical"
"FaceCameraBaseUrl","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","18","0","Critical"
"PlateBaseUrl","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","19","0","Critical"
"FaceIdBaseUrl","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","20","0","Critical"
"AutoStartFaceId","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","21","0","Critical"
"AppSettings","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","23","0","Critical"
"FrontendUrl","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","24","0","Critical"
"AllowedOrigins","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","25","0","Critical"
"Cloudflared","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","31","0","Critical"
"TunnelName","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","32","0","Critical"
"PublicHostname","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","33","0","Critical"
"TargetService","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.Development.json","34","0","Critical"
"Logging","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","2","0","Critical"
"LogLevel","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","3","0","Critical"
"Default","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","4","0","Critical"
"AllowedHosts","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","8","0","Critical"
"ConnectionStrings","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","9","0","Critical"
"DefaultConnection","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","10","0","Critical"
"JwtSettings","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","12","0","Critical"
"Secret","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","13","0","Critical"
"Issuer","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","14","0","Critical"
"Audience","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","15","0","Critical"
"ExpiresInMinutes","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","16","0","Critical"
"SeedAdmin","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","18","0","Critical"
"Username","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","19","34","Critical"
"Password","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","20","13","Critical"
"FullName","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","21","110","Critical"
"ResetPasswordOnStartup","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","22","0","Critical"
"AiServices","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","24","0","Critical"
"FaceCameraBaseUrl","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","25","0","Critical"
"PlateBaseUrl","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","26","0","Critical"
"FaceIdBaseUrl","json-key","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\appsettings.json","27","0","Critical"
